IND,0,1,2,3,4
E-082596-1,0.762092,0.042203,1e-05,1e-05,0.195685
W-157018-5,0.762113,0.026831,0.003378,0.002037,0.205642
Z-149920-2,0.762158,0.017736,0.000502,1e-05,0.219594
P-105180-4,0.762182,0.045929,1e-05,0.002381,0.189497
S-104049-3,0.762211,1e-05,1e-05,0.000358,0.237411
V-017670-2,0.762226,0.047928,1e-05,1e-05,0.189826
X-107852-7,0.76225,0.052358,0.000985,0.006932,0.177475
B-048618-5,0.762267,0.008427,0.000648,0.011494,0.217163
T-103294-5,0.762328,0.003276,1e-05,0.001864,0.232522
Z-118915-0,0.762339,0.03221,1e-05,1e-05,0.205431
X-082193-5,0.762423,0.050752,0.002845,1e-05,0.183969
M-098678-9,0.76244,0.003924,1e-05,1e-05,0.233616
N-002380-4,0.762456,0.021237,0.000819,1e-05,0.215479
O-023333-8,0.762484,0.04631,1e-05,0.001833,0.189363
M-111441-2,0.762496,0.010183,1e-05,0.001858,0.225453
H-069756-8,0.762496,1e-05,0.003015,1e-05,0.234469
X-107285-0,0.762532,0.000771,1e-05,1e-05,0.236677
X-035087-7,0.762536,1e-05,1e-05,1e-05,0.237434
S-062370-3,0.762576,0.048716,0.00185,0.000137,0.186721
L-020315-9,0.762602,0.007984,0.001579,1e-05,0.227825
P-161421-4,0.762603,0.020297,1e-05,0.004845,0.212245
N-001660-1,0.76262,1e-05,1e-05,1e-05,0.23735
Y-119760-8,0.76266,0.016929,0.000868,0.001394,0.218148
Y-065148-1,0.762741,0.066057,0.002675,0.001398,0.167128
V-065073-0,0.762744,0.003886,1e-05,1e-05,0.23335
T-113446-0,0.76278,0.093089,1e-05,1e-05,0.144112
I-058399-9,0.762817,0.004538,0.022905,0.001579,0.20816
V-014754-7,0.762836,0.013301,1e-05,1e-05,0.223844
K-097596-4,0.762839,0.028193,1e-05,0.002032,0.206926
U-160274-8,0.762847,0.022556,0.002713,0.00294,0.208943
E-100012-4,0.762848,0.070866,1e-05,0.001217,0.165059
B-091566-3,0.762886,1e-05,1e-05,1e-05,0.237084
W-064660-6,0.762963,0.023108,0.002767,0.000643,0.210518
X-139712-5,0.762967,0.048495,1e-05,1e-05,0.188518
P-010932-3,0.76298,0.040089,0.000797,1e-05,0.196124
W-038641-8,0.763005,0.02284,0.007673,0.004288,0.202194
W-095224-3,0.763053,0.021312,1e-05,0.005276,0.210349
C-110000-7,0.763079,0.029816,1e-05,1e-05,0.207085
Y-122577-2,0.763122,0.007022,0.003996,1e-05,0.225851
C-142399-6,0.76319,1e-05,0.006461,1e-05,0.23033
W-083506-9,0.763191,1e-05,0.006666,1e-05,0.230123
N-000670-1,0.763254,0.009428,1e-05,1e-05,0.227298
T-125128-0,0.763259,0.01621,0.000892,0.00175,0.217889
B-076248-6,0.763284,0.014543,0.006482,0.000389,0.215302
T-002962-0,0.763299,0.078424,1e-05,0.000962,0.157305
I-068974-7,0.763363,0.023158,0.000802,1e-05,0.212666
H-129939-7,0.763369,0.022838,0.000461,0.002159,0.211173
Q-107611-7,0.763388,0.032243,0.000656,1e-05,0.203703
P-001932-4,0.763427,0.04792,1e-05,1e-05,0.188633
F-068809-6,0.763454,1e-05,1e-05,1e-05,0.236516
A-058409-6,0.763487,0.023418,1e-05,0.001128,0.211956
Q-063412-2,0.763494,1e-05,0.001569,1e-05,0.234917
R-048230-7,0.763535,0.020896,1e-05,0.003263,0.212296
Q-022390-9,0.763559,0.022002,0.005967,0.002065,0.206407
Q-035314-4,0.763663,0.012357,1e-05,0.003986,0.219984
G-065399-0,0.763704,1e-05,1e-05,1e-05,0.236266
Q-102247-5,0.763716,0.03235,1e-05,1e-05,0.203914
V-053661-7,0.763727,1e-05,1e-05,1e-05,0.236243
V-057171-2,0.763744,1e-05,0.000211,0.006478,0.229557
Y-082860-0,0.763752,0.033626,1e-05,1e-05,0.202602
U-125183-4,0.763812,0.045096,1e-05,1e-05,0.191072
Z-112687-1,0.763816,1e-05,0.000401,1e-05,0.235763
V-024519-3,0.763844,0.008952,1e-05,0.001857,0.225337
X-132566-3,0.763873,0.018324,0.000946,1e-05,0.216847
C-116596-0,0.763883,1e-05,0.004012,0.002807,0.229289
F-018778-3,0.763912,0.003523,1e-05,0.002935,0.22962
C-157546-6,0.763944,0.034258,0.001075,1e-05,0.200712
C-027658-6,0.763967,0.028837,0.000544,0.006731,0.199922
H-139875-1,0.763993,0.015385,0.003501,0.003348,0.213774
I-058948-4,0.764002,1e-05,1e-05,1e-05,0.235968
Q-102373-8,0.764081,0.007777,0.000302,7.6e-05,0.227763
Y-051477-0,0.764083,0.009349,1e-05,1e-05,0.226548
X-050945-8,0.764099,0.008285,0.000402,0.004511,0.222703
R-020438-9,0.764101,0.011681,0.003352,1e-05,0.220856
K-001252-6,0.764115,0.028799,0.003114,0.002255,0.201717
O-013631-8,0.76416,0.082458,1e-05,1e-05,0.153362
E-089841-3,0.764172,1e-05,1e-05,1e-05,0.235798
R-153206-0,0.764184,0.009017,1e-05,0.000419,0.226369
V-040197-7,0.764226,0.038747,1e-05,1e-05,0.197007
L-006221-6,0.764281,1e-05,1e-05,1e-05,0.235689
D-133769-2,0.764282,0.013968,0.002265,1e-05,0.219475
E-084936-7,0.764289,0.045269,1e-05,1e-05,0.190422
V-000849-2,0.764295,1e-05,0.002424,0.000316,0.232955
F-094279-9,0.764326,0.035786,1e-05,1e-05,0.199869
Y-072168-0,0.764377,0.022508,1e-05,1e-05,0.213094
Z-065635-8,0.764442,0.050859,1e-05,1e-05,0.18468
E-088464-4,0.764447,0.029934,0.000138,0.004291,0.201191
P-103443-8,0.764457,0.064699,1e-05,0.001475,0.169359
V-013575-8,0.764466,0.148098,0.000686,0.006283,0.080467
B-123597-9,0.764472,0.012418,0.002731,0.001509,0.218869
N-033412-8,0.764487,1e-05,1e-05,1e-05,0.235483
T-154333-0,0.764542,1e-05,0.008498,1e-05,0.226939
E-085485-3,0.764564,0.036722,0.002896,1e-05,0.195808
Q-044053-7,0.764614,0.015723,1e-05,1e-05,0.219644
Y-014478-3,0.764635,0.043098,1e-05,0.002347,0.18991
J-078938-1,0.764638,0.015134,0.002061,1e-05,0.218156
R-078002-4,0.764662,1e-05,1e-05,1e-05,0.235308
Q-152413-2,0.764666,0.054827,0.002084,1e-05,0.178414
Q-025810-4,0.764677,0.049795,0.000102,1e-05,0.185416
W-034663-6,0.764693,1e-05,1e-05,1e-05,0.235277
S-042840-0,0.76476,0.008881,0.003078,1e-05,0.223271
Z-157381-6,0.764844,0.043819,0.001135,0.000278,0.189924
C-010100-6,0.764849,0.047804,1e-05,0.001814,0.185523
F-134698-2,0.764891,0.130665,1e-05,1e-05,0.104424
Z-092383-0,0.764915,0.008416,0.000268,0.001451,0.22495
U-024347-8,0.764944,0.046767,1e-05,0.000931,0.187348
Z-105658-1,0.764978,0.052569,1e-05,1e-05,0.182433
Z-123757-9,0.764995,0.028843,1e-05,1e-05,0.206142
A-118538-0,0.764998,0.000845,0.002724,1e-05,0.231423
T-158041-5,0.765022,0.095399,1e-05,0.00565,0.133919
S-107154-7,0.765029,1e-05,1e-05,1e-05,0.234941
P-029040-3,0.765032,1e-05,1e-05,0.005866,0.229083
V-070419-9,0.765033,0.031444,1e-05,1e-05,0.203503
X-153590-7,0.765044,1e-05,1e-05,1e-05,0.234926
K-043102-3,0.765172,0.013897,1e-05,1e-05,0.220911
S-063405-7,0.765188,1e-05,1e-05,1e-05,0.234782
Y-121299-3,0.765196,0.000274,0.000428,1e-05,0.234092
Y-109905-2,0.765247,0.02618,0.000638,0.002705,0.205229
A-016982-2,0.765258,0.126968,1e-05,0.007582,0.100182
B-081576-4,0.76528,0.005949,1e-05,1e-05,0.228751
V-027543-9,0.76532,0.02577,0.001696,0.001144,0.20607
A-117179-3,0.765347,0.013005,0.000837,1e-05,0.220801
V-059151-2,0.765384,0.050658,1e-05,1e-05,0.183938
Z-095641-9,0.765404,0.147691,1e-05,0.007949,0.078946
E-064866-0,0.765416,1e-05,1e-05,1e-05,0.234554
C-089380-1,0.765427,0.017053,1e-05,1e-05,0.2175
V-066540-8,0.765432,0.017505,1e-05,1e-05,0.217043
R-010790-5,0.765436,0.055257,1e-05,1e-05,0.179287
T-008821-2,0.765445,0.048299,1e-05,1e-05,0.186236
B-130797-6,0.765494,0.03183,0.001096,9.6e-05,0.201484
N-059979-8,0.765524,0.027958,1e-05,1e-05,0.206498
Z-022399-1,0.765535,0.024614,0.00324,1e-05,0.206602
O-103712-7,0.765541,0.014642,0.001524,0.001746,0.216547
L-088498-3,0.765579,0.013408,1e-05,0.002133,0.218871
R-141236-1,0.765667,0.049958,1e-05,0.003488,0.180877
X-029750-8,0.765859,1e-05,1e-05,1e-05,0.234111
C-090748-8,0.765865,1e-05,1e-05,1e-05,0.234105
D-128828-3,0.765918,0.029712,0.000779,0.001314,0.202275
Y-081708-3,0.76592,0.004166,1e-05,1e-05,0.229894
F-098284-4,0.765935,0.033369,0.002663,1e-05,0.198024
Z-079171-6,0.765963,0.030559,0.000477,0.001866,0.201134
K-022114-3,0.765964,1e-05,1e-05,1e-05,0.234006
C-078229-4,0.765979,0.048292,1e-05,0.003722,0.181997
W-104368-7,0.765993,0.014079,0.00098,1e-05,0.218938
I-100160-1,0.766007,1e-05,0.008048,1e-05,0.225926
O-011804-3,0.766051,0.019665,0.00153,0.002666,0.210087
W-124357-6,0.766052,0.008481,0.004022,0.004961,0.216485
X-043736-0,0.766065,0.022727,0.001207,1e-05,0.209991
K-041140-5,0.766074,0.032912,9e-05,1e-05,0.200914
X-095810-0,0.766105,1e-05,1e-05,0.001273,0.232602
Y-022686-2,0.766142,0.147971,1e-05,1e-05,0.085867
E-069636-2,0.766145,0.014982,0.001251,1e-05,0.217611
C-055882-7,0.76616,0.027787,1e-05,1e-05,0.206032
C-065593-8,0.766188,1e-05,1e-05,1e-05,0.233782
X-075560-5,0.766242,0.010575,0.002179,0.006377,0.214626
E-008985-6,0.766261,0.035532,1e-05,0.001806,0.196391
T-128143-5,0.766303,0.02888,1e-05,0.002617,0.202189
Z-055393-4,0.766375,0.037424,0.0004,0.001052,0.194749
Z-087244-1,0.766382,0.007584,1e-05,0.003041,0.222983
J-068867-4,0.766403,0.033873,0.001351,0.001144,0.197229
W-160339-0,0.766407,0.036701,0.005109,0.001489,0.190294
W-099202-5,0.766465,1e-05,1e-05,1e-05,0.233505
B-121599-7,0.766484,0.021992,0.000723,0.001603,0.209198
U-084062-0,0.766542,0.000716,0.002327,1e-05,0.230406
Z-029752-4,0.766595,0.014457,1e-05,1e-05,0.218928
F-046948-8,0.766604,0.013829,1e-05,0.003883,0.215674
X-026924-2,0.766604,0.03395,1e-05,1e-05,0.199427
R-090125-8,0.766673,0.02872,0.001814,0.003774,0.199019
Z-128905-9,0.766707,0.045116,1e-05,2.9e-05,0.188138
J-001521-5,0.766711,0.013118,1e-05,1e-05,0.220151
U-006455-1,0.766739,0.037514,0.000495,1e-05,0.195242
R-016721-4,0.766745,0.019968,0.00289,1e-05,0.210387
B-129087-4,0.766777,0.028204,0.006915,0.004253,0.193851
HG01164,0.766804,1e-05,1e-05,0.134775,0.098401
E-105978-3,0.766831,0.000643,1e-05,0.000719,0.231797
O-012263-0,0.766879,0.025767,1e-05,1e-05,0.207334
V-135336-7,0.766901,0.008954,1.1e-05,1e-05,0.224124
E-157818-9,0.766936,0.012024,1e-05,1e-05,0.221021
U-151427-4,0.766945,1e-05,1e-05,1e-05,0.233025
T-155422-0,0.766952,0.087976,0.000106,1e-05,0.144956
E-090489-8,0.767002,0.038719,1e-05,0.008169,0.1861
T-050266-8,0.767005,0.07491,1e-05,0.004933,0.153142
HGDP01277,0.767022,1e-05,1e-05,1e-05,0.232948
Z-047077-4,0.767039,0.001522,0.002597,0.002034,0.226808
B-091269-3,0.7671,0.038789,0.004377,1e-05,0.189724
R-029321-7,0.767167,0.036089,0.001051,0.001189,0.194505
P-000663-6,0.767215,0.000918,0.005767,1e-05,0.22609
X-096305-0,0.767272,0.058953,0.000829,1e-05,0.172936
S-080352-9,0.767293,0.039691,1e-05,1e-05,0.192996
W-144580-9,0.767302,0.071928,1e-05,1e-05,0.16075
S-031437-8,0.767308,1e-05,1e-05,1e-05,0.232662
S-026127-2,0.767318,0.024563,1e-05,0.002671,0.205438
HGDP01253,0.767321,1e-05,1e-05,1e-05,0.232649
Y-106458-4,0.767345,0.012749,0.001043,1e-05,0.218853
L-110702-9,0.767385,1e-05,1e-05,1e-05,0.232585
L-019001-7,0.767446,0.06284,1e-05,1e-05,0.169694
W-105619-3,0.767474,1e-05,1e-05,1e-05,0.232496
X-067820-3,0.76752,0.021138,0.001411,0.001193,0.208738
V-118056-2,0.767522,1e-05,1e-05,1e-05,0.232448
Y-035709-7,0.767558,0.038426,0.000648,0.001418,0.19195
Q-132334-4,0.7676,0.002363,0.000129,1e-05,0.229898
X-092633-9,0.767689,0.012265,1e-05,1e-05,0.220026
Q-007252-0,0.767738,0.030818,0.002219,0.007157,0.192067
X-151925-8,0.767753,0.107316,1e-05,0.006876,0.118045
A-043829-3,0.76777,0.076253,0.014165,0.003567,0.138245
Y-124818-8,0.76781,1e-05,1e-05,1e-05,0.23216
C-145648-4,0.767827,0.022777,0.003963,0.007466,0.197966
J-020043-6,0.767905,1e-05,1e-05,1e-05,0.232065
L-010406-8,0.767906,0.017524,1e-05,1e-05,0.21455
Y-160188-1,0.767925,0.024898,0.000925,0.001427,0.204824
H-093948-1,0.767943,1e-05,1e-05,1e-05,0.232027
K-130411-2,0.767975,0.020133,1e-05,1e-05,0.211872
A-033767-7,0.76798,0.012825,0.001587,1e-05,0.217599
A-145844-8,0.768022,1e-05,1e-05,1e-05,0.231948
G-104010-4,0.768072,0.045111,1e-05,1e-05,0.186798
Q-026125-6,0.768074,1e-05,0.001213,1e-05,0.230693
L-030152-3,0.768129,1e-05,1e-05,1e-05,0.231841
O-111047-8,0.768163,1e-05,0.003778,1e-05,0.228039
T-067240-3,0.768185,1e-05,1e-05,0.001335,0.23046
C-057187-9,0.768204,0.000752,1e-05,0.004148,0.226886
Y-107817-1,0.768222,0.052128,0.000776,1e-05,0.178864
Y-066066-4,0.768227,0.021082,1e-05,0.006021,0.20466
Y-030867-8,0.768251,1e-05,1e-05,1e-05,0.231719
T-140644-7,0.768299,0.029752,1e-05,1e-05,0.201929
U-139052-5,0.768334,1e-05,1e-05,1e-05,0.231636
B-054756-5,0.76834,0.006927,1e-05,0.008601,0.216121
T-125362-4,0.768364,1e-05,1e-05,1e-05,0.231606
P-132135-6,0.768509,1e-05,1e-05,0.003576,0.227896
Z-025747-9,0.768536,0.044692,1e-05,1e-05,0.186753
O-143330-9,0.768594,1e-05,1e-05,0.003271,0.228115
LP6005619-DNA_B01,0.7686,0.000869,1e-05,1e-05,0.230511
F-159952-3,0.768648,0.018677,1e-05,1e-05,0.212654
T-012745-8,0.76867,0.095555,1e-05,0.001472,0.134293
Y-052575-1,0.768688,0.024948,1e-05,0.001827,0.204527
B-092682-6,0.768737,0.106147,1e-05,1e-05,0.125096
Z-119653-5,0.768764,1e-05,0.000274,1e-05,0.230942
X-019265-9,0.768809,1e-05,1e-05,1e-05,0.231161
A-064862-8,0.768854,1e-05,1e-05,1e-05,0.231116
Z-145834-9,0.768859,0.004275,0.000822,0.002084,0.22396
V-113808-2,0.768901,0.001067,0.067961,0.00844,0.153631
K-075987-1,0.768904,0.057687,1e-05,1e-05,0.173389
T-113068-2,0.76896,0.016019,1e-05,0.001617,0.213394
V-125094-3,0.769005,0.016291,1e-05,1e-05,0.214684
Q-025153-8,0.769044,1e-05,1e-05,1e-05,0.230926
C-061588-3,0.769089,0.014178,0.004015,1e-05,0.212707
U-094016-5,0.769138,1e-05,1e-05,1e-05,0.230832
S-156006-1,0.769138,0.01631,0.009974,1e-05,0.204568
V-115833-7,0.769186,0.069644,0.002812,0.002611,0.155747
B-005589-9,0.769191,0.025881,1e-05,1e-05,0.204909
T-045316-8,0.769191,0.00729,0.006393,1e-05,0.217116
Y-065229-9,0.769205,0.04076,0.001205,1e-05,0.18882
B-119727-8,0.76923,0.025578,1e-05,1e-05,0.205172
X-000779-1,0.769268,0.055018,1e-05,1e-05,0.175694
V-161049-4,0.769296,0.00267,0.002921,1e-05,0.225102
O-097699-6,0.7693,2.5e-05,0.003833,1e-05,0.226833
V-160086-7,0.769385,0.017112,1e-05,1e-05,0.213482
U-121871-9,0.769572,1e-05,0.001703,0.000703,0.228012
R-082142-2,0.769619,0.020725,1e-05,1e-05,0.209636
Q-132532-4,0.76969,7.2e-05,1e-05,1e-05,0.230218
J-086588-4,0.76971,0.020592,0.002585,0.004803,0.20231
A-071567-5,0.769726,0.018043,1e-05,0.000864,0.211356
M-155010-3,0.76981,0.09168,0.000722,0.002306,0.135482
H-072987-4,0.769831,0.007233,1e-05,0.002549,0.220377
S-121455-1,0.769961,0.030684,0.000297,1e-05,0.199047
G-011202-9,0.769966,0.023396,1e-05,1e-05,0.206618
A-028943-0,0.770011,0.000264,1e-05,0.005509,0.224206
U-116552-2,0.770073,0.064158,0.000421,1e-05,0.165338
S-032328-8,0.770077,1e-05,1e-05,1e-05,0.229893
N-033043-1,0.770096,1e-05,1e-05,1e-05,0.229874
T-108451-6,0.770152,0.068835,1e-05,0.002797,0.158205
Q-136042-9,0.77016,0.133106,1e-05,0.011145,0.085579
T-101494-3,0.770173,0.008913,0.004616,0.007369,0.20893
U-035480-3,0.770188,0.027684,0.002554,1e-05,0.199563
Y-083517-6,0.770365,1e-05,1e-05,0.005649,0.223966
V-137271-3,0.770406,1e-05,0.002784,1e-05,0.22679
C-155926-2,0.770453,0.026461,0.003795,1e-05,0.199282
K-110017-2,0.770467,0.015102,1.8e-05,1e-05,0.214402
L-104033-6,0.770494,1e-05,1e-05,1e-05,0.229476
B-028665-0,0.77052,1e-05,1e-05,1e-05,0.22945
H-001231-0,0.770543,0.058769,0.003893,0.003085,0.163709
T-126109-9,0.77057,0.001555,0.001256,0.011061,0.215559
Y-023586-3,0.770605,0.044294,0.001317,1e-05,0.183774
V-119208-8,0.770618,0.02869,1e-05,1e-05,0.200672
S-153603-8,0.770658,1e-05,1e-05,1e-05,0.229312
C-057916-2,0.770679,0.035467,0.00162,1e-05,0.192224
V-138450-2,0.770702,1e-05,1e-05,0.000673,0.228605
X-106358-6,0.770713,0.042197,1e-05,0.002013,0.185067
R-115361-8,0.770725,0.017554,1e-05,0.001987,0.209724
C-064279-5,0.770734,1e-05,1e-05,1e-05,0.229236
M-006006-2,0.770815,0.042625,1e-05,1e-05,0.18654
V-133455-7,0.77083,0.039119,1e-05,1e-05,0.19003
R-109205-6,0.770849,0.006606,1e-05,0.005087,0.217448
Y-025467-3,0.770867,1e-05,0.009348,1e-05,0.219765
B-026658-7,0.770912,0.021666,1e-05,0.003826,0.203586
A-130958-4,0.771014,0.01433,0.001539,1e-05,0.213107
C-158473-0,0.771051,1e-05,1e-05,1e-05,0.228919
Q-034405-2,0.771093,0.041004,1e-05,1e-05,0.187883
G-048965-0,0.771098,0.041346,0.000134,1e-05,0.187412
S-061047-9,0.771098,0.03612,0.003036,1e-05,0.189735
C-116938-4,0.771133,1e-05,0.002564,1e-05,0.226282
N-054022-0,0.771199,0.027663,0.000929,1e-05,0.2002
B-104967-7,0.77122,0.001569,1e-05,1e-05,0.227191
P-121425-4,0.771247,0.043425,0.000269,1e-05,0.18505
V-067125-7,0.771255,0.006307,0.001625,1e-05,0.220804
P-134133-8,0.771284,0.007754,0.001786,0.001716,0.21746
W-102874-6,0.771305,0.041276,0.000394,2.4e-05,0.187001
T-066340-2,0.77131,1e-05,1e-05,1e-05,0.22866
T-013582-3,0.771318,0.033066,0.001386,1e-05,0.19422
N-052051-1,0.77132,0.042552,1e-05,1e-05,0.186108
A-116855-0,0.771488,1e-05,1e-05,1e-05,0.228482
W-132637-2,0.771492,0.03809,0.001154,1e-05,0.189254
J-002106-4,0.771499,1e-05,1e-05,1e-05,0.228471
V-106806-5,0.771589,0.026603,0.003871,1e-05,0.197927
D-032798-3,0.7716,1e-05,0.000356,1e-05,0.228023
Y-113964-2,0.771618,0.044951,1e-05,1e-05,0.183411
R-064340-4,0.771677,0.015076,1e-05,1e-05,0.213227
A-103598-1,0.771694,0.050619,0.001993,0.000177,0.175517
Z-016738-9,0.771765,0.035057,1e-05,0.001541,0.191627
W-015862-7,0.771781,0.005514,0.0002,1e-05,0.222495
X-034529-0,0.771803,0.028407,0.005566,1e-05,0.194214
U-048710-9,0.77185,1e-05,1e-05,1e-05,0.22812
Y-155922-0,0.771869,0.034775,0.000138,0.001994,0.191223
U-051293-0,0.771956,1e-05,1e-05,1e-05,0.228014
X-006593-9,0.77196,0.044664,1e-05,0.002441,0.180925
Y-076803-8,0.772007,0.0222,0.000478,0.002983,0.202333
S-100269-1,0.772073,0.007958,1e-05,1e-05,0.219949
J-001080-1,0.77208,0.02197,1e-05,0.005067,0.200873
W-139126-8,0.772093,0.008305,1e-05,0.000365,0.219227
U-027371-4,0.772215,1e-05,1e-05,1e-05,0.227755
B-109179-3,0.772219,0.029081,0.002377,0.002104,0.194219
O-123251-1,0.772221,0.057253,0.000825,1e-05,0.169692
K-077886-3,0.77229,0.034406,1e-05,0.001216,0.192077
G-088925-6,0.772299,0.032154,0.000382,1e-05,0.195155
B-146097-2,0.772331,0.005939,0.005433,1e-05,0.216287
B-066087-0,0.772375,1e-05,1e-05,0.00122,0.226385
Q-143413-3,0.772393,1e-05,1e-05,1e-05,0.227577
X-006485-8,0.772397,0.050069,0.001317,0.001008,0.175209
S-153243-2,0.77241,0.06767,1e-05,1e-05,0.1599
E-159618-1,0.772414,1e-05,0.009099,1e-05,0.218467
R-008612-5,0.772471,1e-05,1e-05,1e-05,0.227499
L-030215-9,0.772501,0.00076,1e-05,0.003396,0.223333
V-003666-7,0.772507,0.062239,1.6e-05,1e-05,0.165227
J-088667-4,0.772647,0.025563,0.007133,1e-05,0.194647
Y-068172-7,0.772669,1e-05,1e-05,1e-05,0.227301
G-109868-2,0.772763,0.091794,0.000421,0.017119,0.117903
B-126594-2,0.772787,0.063982,1e-05,1e-05,0.16321
M-000039-9,0.772799,0.037197,1e-05,0.001707,0.188287
Z-050686-8,0.772809,1e-05,0.00092,1e-05,0.226251
W-011875-4,0.77282,0.00879,0.001353,1e-05,0.217026
Z-072970-9,0.772922,0.054181,1e-05,0.001017,0.171869
L-010172-5,0.772924,0.045476,0.000413,0.003773,0.177414
P-110463-7,0.772936,0.104808,0.000223,0.000909,0.121123
R-015038-4,0.772957,0.004117,0.008852,0.005196,0.208878
U-051662-7,0.772968,0.056615,0.009768,1e-05,0.160639
A-093356-6,0.772969,0.051356,1e-05,0.000583,0.175081
C-142579-4,0.77301,1e-05,1e-05,1e-05,0.22696
Q-113209-2,0.773038,0.02296,0.001377,0.001361,0.201264
R-026036-5,0.773068,0.008944,1e-05,1e-05,0.217968
R-143045-4,0.773079,0.004405,0.022626,0.011222,0.188668
O-023900-5,0.773168,1e-05,1e-05,1e-05,0.226802
V-152247-5,0.773306,0.026066,0.000372,1e-05,0.200246
R-059120-7,0.773313,0.101127,1e-05,1e-05,0.12554
A-099008-7,0.773379,0.025122,1e-05,1e-05,0.201479
HG01061,0.773429,1e-05,1e-05,0.159339,0.067212
X-095027-1,0.773572,0.000331,0.001042,0.005299,0.219756
L-131006-0,0.773572,0.020636,0.004062,1e-05,0.20172
W-025906-1,0.773599,0.00219,0.003295,0.000114,0.220802
W-152086-7,0.7736,0.035029,1e-05,1e-05,0.191351
A-147257-1,0.773637,0.015742,1e-05,1e-05,0.210601
B-066096-1,0.773711,1e-05,1e-05,1e-05,0.226259
C-158257-8,0.773715,1e-05,1e-05,0.00101,0.225255
R-064160-6,0.77376,1e-05,1e-05,1e-05,0.22621
J-022005-4,0.773772,0.004165,1.3e-05,1e-05,0.22204
HG01465,0.773793,1e-05,1e-05,0.214746,0.011441
W-102289-7,0.773795,1e-05,1e-05,1e-05,0.226175
W-144751-6,0.773818,1e-05,0.001027,1e-05,0.225135
D-045938-0,0.773827,0.020858,1e-05,8.2e-05,0.205223
T-121294-3,0.773915,0.018832,1e-05,0.005319,0.201924
E-152895-2,0.773951,1e-05,1e-05,1e-05,0.226019
R-061433-0,0.773983,1e-05,1e-05,1e-05,0.225987
H-050002-6,0.774083,0.018446,1e-05,1e-05,0.207451
P-101760-8,0.774092,1e-05,0.047737,1e-05,0.178151
Y-159162-8,0.774178,0.039108,0.000519,1e-05,0.186185
R-027431-6,0.774198,1e-05,0.003206,1e-05,0.222576
K-068769-2,0.77421,0.078784,1e-05,1e-05,0.146987
V-144507-3,0.774228,1e-05,1e-05,1e-05,0.225742
S-131292-5,0.774346,0.005762,1e-05,1e-05,0.219872
HGDP01266,0.774354,1e-05,1e-05,1e-05,0.225616
P-160503-1,0.774365,0.070176,9.5e-05,0.000743,0.154621
L-151400-0,0.774438,1e-05,1e-05,1e-05,0.225532
H-150999-4,0.774478,0.050903,1e-05,0.001295,0.173314
A-064349-6,0.774482,0.009079,0.003118,1e-05,0.213311
P-092022-4,0.774488,1e-05,1e-05,1e-05,0.225482
D-155477-5,0.774563,0.005915,0.000573,0.000408,0.218541
V-063480-9,0.774577,0.005522,0.001112,1e-05,0.218779
C-119395-3,0.774592,0.024464,0.000704,0.003224,0.197015
E-109848-4,0.774593,1e-05,1e-05,1e-05,0.225377
A-095714-4,0.774732,1e-05,1e-05,1e-05,0.225238
O-012353-9,0.774752,1e-05,0.004164,0.005476,0.215597
Z-128095-8,0.774815,0.000599,0.001035,0.002414,0.221137
A-071747-3,0.774822,0.024679,0.003531,0.003979,0.192989
V-153930-5,0.774828,0.007252,1e-05,1e-05,0.2179
P-032505-2,0.774842,0.010041,1e-05,1e-05,0.215097
U-161480-0,0.77485,0.03543,1e-05,0.004529,0.18518
N-060322-6,0.774892,0.001694,1e-05,1e-05,0.223394
E-077592-6,0.774898,1e-05,1e-05,1e-05,0.225072
L-000722-0,0.77493,1e-05,1e-05,0.000921,0.22413
Y-107871-7,0.774961,1e-05,0.002494,1e-05,0.222524
HGDP01268,0.774992,1e-05,1e-05,1e-05,0.224978
U-141725-4,0.775066,1e-05,1e-05,8.6e-05,0.224828
K-000523-2,0.775067,1e-05,1e-05,1e-05,0.224903
L-021260-5,0.775208,1e-05,1e-05,1e-05,0.224762
Q-040624-0,0.775212,0.049888,0.000137,1e-05,0.174753
C-026785-8,0.775213,1e-05,1e-05,1e-05,0.224757
G-068099-3,0.775263,0.00712,1e-05,0.001646,0.215961
A-075464-9,0.775314,1e-05,1e-05,0.000746,0.223921
T-012457-9,0.775325,1e-05,1e-05,1e-05,0.224645
O-012119-5,0.775342,0.022212,0.00219,0.001091,0.199166
K-060121-2,0.775469,1e-05,1e-05,1e-05,0.224501
B-117396-3,0.775477,1e-05,1e-05,1e-05,0.224493
J-021015-4,0.77548,1e-05,1e-05,0.013337,0.211163
Y-014739-9,0.775489,1e-05,1e-05,1e-05,0.224481
C-048961-8,0.775516,0.011129,0.000369,1e-05,0.212976
I-149767-8,0.775536,0.013653,1e-05,1e-05,0.210791
L-032006-0,0.775536,0.017924,1e-05,1e-05,0.206519
W-091516-8,0.775581,1e-05,1e-05,1e-05,0.224389
B-087633-6,0.775645,1e-05,1e-05,0.00263,0.221706
S-113409-8,0.775676,0.003841,0.000452,1e-05,0.220022
O-134321-9,0.775728,0.019989,1.1e-05,1e-05,0.204262
V-044319-3,0.775737,0.013697,0.000354,1e-05,0.210202
H-003220-1,0.775766,1e-05,1e-05,1e-05,0.224204
F-086818-5,0.775873,0.068299,1e-05,0.00265,0.153168
S-011628-7,0.775895,0.01664,0.016822,1e-05,0.190633
