IND,0,1,2,3,4,5,6,7,8,9
H-056949-4,0.241142,0.116656,0.33368,0.000221,0.071366,0.002238,1e-05,0.129975,0.100347,0.004366
C-113788-6,0.241166,0.284095,0.114459,0.001014,0.059572,0.005923,1e-05,0.225347,0.058559,0.009855
Y-105684-6,0.241182,0.334135,0.006096,1e-05,0.04406,1e-05,0.102829,0.225839,0.045828,1e-05
HGDP00307,0.24121,1e-05,1e-05,1e-05,1e-05,1e-05,0.528026,1e-05,1e-05,0.230694
O-026411-9,0.241233,1e-05,0.455732,0.007717,0.07229,1e-05,1e-05,0.066841,0.146501,0.009656
B-152793-8,0.241276,0.34772,0.115706,1e-05,0.062842,1e-05,1e-05,0.104806,0.019868,0.107752
B-069840-9,0.2413,0.071565,0.398659,0.000916,0.072621,1e-05,1e-05,0.081344,0.133564,1e-05
V-090291-7,0.241304,0.196681,0.200312,1e-05,0.054232,0.001392,0.006806,0.21681,0.082444,1e-05
E-092775-9,0.241318,0.025719,0.439356,1e-05,0.067086,0.002792,0.002203,0.076713,0.144793,1e-05
Q-006019-5,0.241417,0.073849,0.384274,0.000789,0.066724,1e-05,0.017368,0.093164,0.122321,8.5e-05
B-019737-8,0.241441,0.002835,0.425323,0.002248,0.070117,0.000885,0.015446,0.090733,0.150962,1e-05
M-123321-2,0.241443,0.174766,0.303611,1e-05,0.05878,0.003616,0.043988,0.052148,0.111045,0.010592
V-103773-9,0.24146,0.084472,0.213484,0.013847,0.052675,1e-05,0.050294,0.232382,0.097579,0.013797
Z-149920-2,0.241469,0.024716,0.472724,1.3e-05,0.078288,1e-05,1e-05,0.010539,0.149792,0.022439
R-014237-3,0.241491,0.085034,0.329194,0.001178,0.061788,0.012315,0.032585,0.105942,0.130462,1e-05
C-138088-1,0.241502,0.151155,0.246384,0.001639,0.06038,1e-05,0.084851,0.095036,0.096271,0.022772
R-012923-0,0.241513,0.080789,0.401625,0.00261,0.059557,1e-05,0.01808,0.059885,0.134087,0.001844
W-074164-6,0.24152,0.196643,0.080791,1e-05,0.044552,1e-05,0.177011,0.178135,0.061349,0.01998
X-005468-5,0.241534,0.037547,0.41852,0.001677,0.075961,1e-05,1e-05,0.083366,0.141364,1e-05
F-029578-4,0.241551,0.011041,0.421231,0.005521,0.076408,1e-05,1e-05,0.073126,0.145115,0.025987
E-099282-7,0.241567,0.074017,0.187366,1e-05,0.06297,0.005603,0.194521,0.149595,0.077438,0.006914
W-160960-3,0.241572,0.062147,0.389167,1e-05,0.074344,0.00141,0.05287,0.060376,0.118093,1e-05
P-105252-1,0.241595,0.039314,0.35116,0.00202,0.073912,1e-05,0.072693,0.108212,0.098931,0.012154
B-039627-7,0.241622,0.175649,0.340791,1e-05,0.05649,0.001113,0.025348,0.043326,0.11564,1e-05
R-064160-6,0.241669,1e-05,0.487517,1e-05,0.060169,1e-05,1e-05,0.045277,0.165318,1e-05
X-122675-4,0.241687,1e-05,0.465722,1.3e-05,0.070736,1e-05,0.042068,0.021203,0.157698,0.000854
M-022224-0,0.241699,0.007141,0.363625,1e-05,0.066641,1e-05,0.121499,0.047566,0.129926,0.021884
O-127301-0,0.24174,1e-05,0.145277,1e-05,0.067817,1e-05,0.366026,0.057244,0.105263,0.016603
V-082407-0,0.241776,1e-05,0.420749,0.002966,0.070805,1e-05,0.035154,0.066338,0.144764,0.017429
H-106989-9,0.241799,0.130348,0.334405,0.001995,0.059726,1e-05,0.032027,0.054459,0.116577,0.028655
Z-126439-0,0.241823,1e-05,0.147621,0.005177,0.081835,1e-05,0.00098,0.334973,0.072288,0.115283
E-154578-2,0.241839,0.12808,0.336887,0.001325,0.051981,1e-05,0.059804,0.041085,0.124556,0.014432
C-009982-1,0.241875,0.129014,0.269635,1e-05,0.06345,0.003362,0.008993,0.157211,0.10784,0.018609
Z-043288-1,0.241878,0.127285,0.271204,0.001846,0.056024,1e-05,0.052175,0.135038,0.093808,0.020732
O-141224-6,0.241885,1e-05,0.42569,1.7e-05,0.066933,8.6e-05,0.034928,0.079166,0.147237,0.004048
S-053802-7,0.241893,0.092221,0.197616,1e-05,0.06351,0.001287,0.123384,0.191262,0.088807,1e-05
C-007885-9,0.241899,0.180224,0.2544,1e-05,0.081182,0.000658,0.087871,0.076388,0.075056,0.002311
M-130233-0,0.2419,0.003748,0.480758,1e-05,0.06628,1e-05,0.008592,0.016153,0.14488,0.037669
Y-040488-0,0.241934,0.105513,0.056387,1e-05,0.060528,0.004593,0.20408,0.22193,0.077957,0.027068
B-127089-2,0.241967,0.086053,0.325414,1e-05,0.070594,0.00204,0.095066,0.0682,0.110645,1e-05
L-120242-3,0.241999,0.060113,0.365029,0.009671,0.065369,0.002148,0.023933,0.105952,0.125024,0.000762
X-038543-6,0.242007,1e-05,0.111216,0.012397,0.065147,1e-05,0.023762,0.398942,0.087114,0.059394
Z-145465-2,0.242071,0.37094,1e-05,1e-05,0.053498,1e-05,0.06898,0.25301,0.0057,0.00577
N-131125-8,0.24209,0.074749,0.39962,1e-05,0.058934,0.000507,0.018857,0.027945,0.14254,0.034747
A-041849-3,0.242112,0.163759,0.263903,0.000444,0.06027,0.000963,0.019437,0.143544,0.084747,0.020821
V-020595-7,0.24213,0.021046,0.439899,0.00244,0.066733,0.000826,0.027202,0.050844,0.138717,0.010163
A-125693-3,0.242148,0.125306,1e-05,0.014011,0.066024,0.000547,0.195788,0.26376,0.043439,0.048966
W-099004-5,0.242149,0.148578,0.148146,1e-05,0.054436,0.002493,0.113508,0.162882,0.084738,0.043059
G-079088-3,0.242155,0.213356,0.128188,0.00037,0.058374,0.002826,0.028949,0.273469,0.052302,1e-05
X-007367-7,0.242175,0.213698,0.196689,0.000602,0.072333,1e-05,0.044642,0.121246,0.062047,0.046558
U-153920-6,0.242203,0.038459,0.427643,1e-05,0.077348,1e-05,0.02033,0.047204,0.123879,0.022914
S-115272-7,0.242207,0.144341,0.276513,0.001512,0.057395,1e-05,0.034455,0.16139,0.082169,1e-05
S-160218-6,0.24221,0.066537,0.423389,0.000868,0.058861,1e-05,0.007108,0.071999,0.110669,0.018349
D-078455-5,0.242213,0.197977,0.227536,0.002199,0.060323,0.004192,1e-05,0.169277,0.096263,1e-05
W-051295-6,0.242213,0.050741,0.366928,0.000406,0.072126,1e-05,0.041232,0.099212,0.127122,1e-05
Z-024379-1,0.242217,0.193344,0.241492,1e-05,0.058809,0.002134,0.021655,0.122159,0.10377,0.014408
E-049188-7,0.242233,0.196274,0.250565,1.1e-05,0.062452,0.004587,0.023189,0.114503,0.090796,0.015391
Y-032856-9,0.242251,0.147883,0.303196,0.001294,0.066206,1e-05,0.020289,0.138657,0.070626,0.009589
H-085479-6,0.242268,0.128648,0.342128,0.001492,0.06432,1e-05,1e-05,0.082882,0.10695,0.031292
E-085449-9,0.242275,0.114581,0.288753,1.1e-05,0.067747,1e-05,0.145358,0.038326,0.10293,1e-05
Q-015235-6,0.242284,0.365996,0.032996,1e-05,0.042511,1e-05,0.146981,0.135819,0.033383,1e-05
A-101897-9,0.242311,0.126305,0.282191,1e-05,0.053888,1e-05,0.043618,0.140595,0.110269,0.000802
K-131041-6,0.242312,0.012339,0.42206,0.002032,0.054734,0.001127,0.036497,0.068245,0.160646,1e-05
Y-148425-3,0.242314,0.057356,0.387871,0.015082,0.050051,0.002191,0.031868,0.046931,0.135807,0.030529
S-064521-0,0.242372,0.077193,0.326559,1e-05,0.071148,1e-05,0.058793,0.1209,0.103004,1e-05
A-147257-1,0.242381,0.030693,0.488897,1e-05,0.063074,1e-05,1e-05,0.002355,0.146772,0.025798
V-022818-1,0.242417,0.060824,0.431213,1e-05,0.053586,0.011661,0.04027,0.009557,0.15045,1e-05
X-093605-7,0.242423,1e-05,0.402556,1e-05,0.072401,1e-05,0.05449,0.094568,0.133523,1e-05
U-097301-7,0.242461,0.140012,0.391608,1e-05,0.052949,1e-05,0.037203,1e-05,0.115698,0.020039
T-082702-4,0.242469,0.148118,0.239775,0.002636,0.059943,1e-05,0.006015,0.189516,0.094071,0.017447
N-081013-6,0.242484,1e-05,0.299098,0.003304,0.057161,0.021814,0.008328,0.218851,0.148941,1e-05
W-144553-6,0.2425,0.280897,0.143128,1e-05,0.05981,1e-05,0.078111,0.117497,0.049131,0.028907
O-034421-8,0.242513,0.014717,0.443254,0.000433,0.068716,0.001233,0.050427,0.02515,0.129705,0.023851
P-109050-5,0.242538,0.126421,0.311514,0.000777,0.056388,0.000829,0.042662,0.09233,0.102854,0.023688
X-157208-2,0.242559,0.140568,0.201275,9.2e-05,0.052373,1e-05,0.100417,0.114742,0.090357,0.057608
V-161373-7,0.242573,0.187747,0.138305,0.001747,0.059739,1e-05,0.066036,0.204328,0.062899,0.036616
S-008802-2,0.242584,0.052234,0.38088,0.009892,0.062355,1e-05,0.04631,0.047234,0.138017,0.020484
W-143518-1,0.242663,0.095535,0.269287,1e-05,0.067193,1e-05,0.046748,0.165156,0.099629,0.01377
V-150609-9,0.242722,0.341854,0.154357,1e-05,0.049903,1e-05,1e-05,0.14229,0.053819,0.015026
Z-009637-2,0.242724,0.172448,0.268389,0.000475,0.055275,0.001406,1e-05,0.143211,0.092508,0.023555
R-034262-6,0.242725,0.166624,0.166457,0.00028,0.055948,1e-05,0.097137,0.186774,0.084036,1e-05
S-132291-6,0.2428,0.193656,0.107764,1e-05,0.059094,1e-05,0.063732,0.248986,0.050526,0.033423
T-037315-0,0.242809,0.238863,1e-05,0.001266,0.061622,0.006432,0.248302,0.142775,0.040855,0.017066
U-139610-1,0.242821,0.217979,1e-05,1e-05,0.063074,1e-05,0.227869,0.213941,0.034276,1e-05
HGDP01401,0.242844,1e-05,1e-05,1e-05,1e-05,1e-05,0.063113,0.149224,0.019126,0.525643
V-121683-8,0.242862,0.049771,0.185206,0.000272,0.057772,1e-05,0.243906,0.059737,0.105081,0.055384
X-143483-6,0.242881,0.085544,0.308433,0.000822,0.066403,1e-05,0.023086,0.14469,0.088307,0.039824
T-101395-3,0.242902,0.329077,0.139998,1e-05,0.050383,0.00594,1e-05,0.164441,0.067228,1e-05
F-042898-9,0.242903,0.055614,0.381841,0.002002,0.062946,1e-05,0.016572,0.071745,0.136081,0.030285
U-151922-4,0.242904,1e-05,0.469779,1e-05,0.072445,0.00257,0.004737,0.019404,0.162821,0.025319
Y-035907-7,0.242914,0.022814,0.43192,0.001115,0.066967,0.001393,0.026272,0.054042,0.15255,1.2e-05
W-018661-0,0.242916,0.017084,0.40608,0.001079,0.065797,0.000906,0.061877,0.081819,0.122432,1e-05
U-040457-5,0.242979,0.002958,0.459432,0.000799,0.058457,1e-05,0.025281,0.04222,0.167855,1e-05
X-106448-5,0.242984,0.273126,1e-05,1e-05,0.040838,0.003541,0.169633,0.238951,0.030897,1e-05
C-045829-1,0.243005,0.058087,1e-05,0.000104,0.068221,1e-05,0.144439,0.19393,0.045169,0.247024
R-036512-3,0.243021,0.107587,0.263064,0.000679,0.059515,1e-05,0.034981,0.180429,0.082381,0.028335
P-123036-7,0.24305,0.107726,0.325656,0.001875,0.061324,1e-05,0.01042,0.11454,0.099995,0.035404
U-017705-7,0.243059,0.04789,0.381871,1e-05,0.064163,1e-05,1e-05,0.11877,0.141632,0.002585
Z-064258-9,0.243096,0.066211,0.441172,0.003647,0.07298,1e-05,0.0037,0.05891,0.100693,0.00958
I-005201-9,0.243106,0.101622,0.308,1e-05,0.058596,0.000928,0.007947,0.149444,0.113815,0.016532
Y-136923-1,0.243123,0.001918,0.460414,1.6e-05,0.069976,1e-05,0.039053,0.008538,0.165045,0.011907
B-068814-5,0.24315,0.013682,0.44934,1e-05,0.067371,0.001778,0.007353,0.027315,0.155088,0.034913
F-150988-7,0.243152,0.096865,0.206322,0.004816,0.066408,1e-05,0.034089,0.253618,0.094709,1e-05
S-130275-2,0.243168,0.138651,0.290938,1e-05,0.067788,0.001133,0.033038,0.125921,0.099343,1e-05
Q-124423-5,0.243233,0.031853,0.46662,0.016472,0.054842,0.002216,0.011215,0.029133,0.144406,1e-05
B-087561-9,0.243248,0.134585,0.097115,1e-05,0.057073,1e-05,0.239733,0.096511,0.092443,0.039272
A-052586-8,0.243251,0.108501,0.129381,1e-05,0.055921,1e-05,0.288644,0.061017,0.113255,1e-05
D-097508-9,0.243292,0.062914,0.392745,1e-05,0.066482,1e-05,0.002974,0.099673,0.131889,1e-05
C-088525-4,0.243318,0.083224,0.416205,0.000676,0.062591,0.000532,1e-05,0.057609,0.135825,1e-05
D-148367-7,0.243385,0.110445,0.336698,0.003772,0.061428,1e-05,0.045597,0.069419,0.129237,1e-05
U-116048-1,0.243402,1e-05,0.46409,1e-05,0.072583,1e-05,0.021431,0.003932,0.143042,0.05149
S-042714-7,0.243426,0.105837,0.319339,0.001628,0.052404,1e-05,0.004501,0.092327,0.114405,0.066122
T-144316-8,0.243465,0.09958,0.348548,0.00068,0.055457,1e-05,1e-05,0.108865,0.106586,0.036797
C-099370-0,0.243545,0.224588,0.179743,0.000483,0.044355,0.000523,0.014933,0.195099,0.086087,0.010644
R-121067-4,0.243643,0.141264,0.277295,1.5e-05,0.061047,1e-05,0.002075,0.14694,0.108572,0.019139
X-153923-0,0.243648,0.235286,0.016262,1e-05,0.050577,1e-05,0.126928,0.296068,0.031202,1e-05
W-101686-6,0.243694,0.045288,0.426173,0.002814,0.066498,0.000894,0.005588,0.083077,0.119422,0.006552
R-156311-4,0.243742,0.050822,0.454434,0.002738,0.062132,1e-05,0.030238,0.022864,0.126117,0.006902
U-085214-6,0.243764,0.235644,0.193508,0.003054,0.064483,1e-05,0.049036,0.128913,0.081578,1e-05
S-085104-9,0.243765,0.107112,0.344345,1e-05,0.06388,1e-05,0.033745,0.097195,0.109927,1e-05
E-098922-0,0.243812,1e-05,0.377316,0.000556,0.074671,0.000405,0.007526,0.168582,0.117916,0.009206
B-035199-0,0.243819,0.138072,0.213674,0.001248,0.063032,1e-05,0.034072,0.213236,0.067627,0.02521
R-020825-8,0.243844,0.108519,0.349109,0.003518,0.063353,1e-05,0.031878,0.075855,0.119906,0.004007
S-010881-2,0.243866,0.118632,0.326548,0.003659,0.070633,1e-05,0.019091,0.109621,0.107932,1e-05
Y-129930-5,0.243881,0.148923,1e-05,0.420802,0.031537,1e-05,1e-05,0.115267,0.03955,1e-05
N-020731-7,0.243883,0.032501,0.443998,1e-05,0.070855,1e-05,0.021967,0.062857,0.123909,1e-05
M-152130-2,0.243931,1e-05,0.480967,1e-05,0.064834,1e-05,0.018382,0.04488,0.146966,1e-05
R-112616-0,0.243939,0.02299,0.420118,0.00056,0.069502,0.000815,0.045017,0.001144,0.121493,0.074422
W-076009-2,0.243948,0.025654,0.384809,0.00223,0.072573,1e-05,0.046996,0.0755,0.136838,0.011443
U-114455-0,0.243949,0.320516,1e-05,1e-05,0.045355,1e-05,1e-05,0.339008,0.01841,0.032722
Z-136645-1,0.243997,0.059619,0.339378,0.001057,0.071178,0.000582,0.041101,0.125905,0.098249,0.018934
V-017742-9,0.244015,0.193606,0.083045,0.000306,0.056109,0.000821,0.133552,0.203302,0.061876,0.023367
Y-065148-1,0.244034,1e-05,0.472354,0.002519,0.067057,0.000659,0.037028,1e-05,0.164109,0.012221
L-003224-3,0.244039,1e-05,0.469735,0.000683,0.071597,1e-05,0.01299,0.008292,0.157956,0.034689
X-065822-1,0.244055,0.135726,0.241734,0.00032,0.058133,0.002028,0.050532,0.155425,0.106626,0.00542
HGDP00311,0.244072,1e-05,1e-05,1e-05,1.4e-05,1e-05,0.531928,1e-05,1e-05,0.223926
A-008657-1,0.244078,1e-05,0.504373,0.008179,0.060884,0.006256,0.018972,0.003293,0.153944,1e-05
W-156082-1,0.244119,0.196483,0.297992,0.002259,0.052427,1e-05,0.029418,0.064662,0.11262,1e-05
Z-024757-9,0.244127,0.06353,0.370937,0.000802,0.066492,1e-05,0.019601,0.096562,0.137929,1e-05
B-088245-8,0.244135,0.141816,0.330528,0.000699,0.060299,0.000885,1e-05,0.112057,0.103113,0.006457
H-012022-0,0.244202,0.031041,0.422128,0.007236,0.064243,1e-05,0.035473,0.018486,0.136158,0.041023
W-135049-6,0.244205,0.128978,0.245358,0.000836,0.057216,0.002333,0.020571,0.184329,0.116164,1e-05
P-000348-4,0.244225,0.00345,0.325614,0.004496,0.07719,0.002539,0.015184,0.197884,0.129408,1e-05
Q-065014-4,0.244256,0.177152,0.08163,1e-05,0.063863,1e-05,0.12543,0.271485,0.026743,0.009419
E-075594-4,0.244261,0.114089,0.310266,0.000851,0.070422,1e-05,0.072196,0.078875,0.108301,0.000727
W-025744-5,0.24427,0.093489,1e-05,0.001943,0.072236,0.001996,0.335839,0.156334,0.060313,0.03357
Y-009285-9,0.244275,0.057193,0.418926,1e-05,0.069478,0.000271,1e-05,0.090477,0.11935,1e-05
C-156394-0,0.244279,0.16271,0.3114,0.000323,0.061015,1e-05,1e-05,0.112298,0.099829,0.008127
R-072341-2,0.244319,0.084955,0.383084,0.000617,0.061395,1e-05,0.018959,0.061204,0.142078,0.003379
O-010850-7,0.244324,0.166529,0.250513,0.003175,0.062226,1e-05,0.02985,0.131716,0.111645,1e-05
C-143875-5,0.244336,0.130593,0.374955,1e-05,0.071123,0.001126,1e-05,0.080437,0.097401,1e-05
Z-092275-9,0.244346,0.113073,0.191833,0.001067,0.049759,1e-05,0.052683,0.213846,0.093084,0.040298
B-137358-9,0.244379,0.318493,0.094031,1e-05,0.05266,1e-05,0.064818,0.180237,0.038615,0.006747
Y-082653-9,0.244393,0.260927,1e-05,0.003274,0.056286,1e-05,0.155395,0.196315,0.016487,0.066904
H-110203-7,0.244401,1e-05,0.49123,0.001725,0.063902,0.005259,0.006762,1e-05,0.144955,0.041744
Y-030885-0,0.244434,0.035833,0.382594,0.004904,0.060376,0.000915,0.03658,0.07131,0.147444,0.01561
W-119506-6,0.244438,0.075087,0.396088,1e-05,0.068977,0.003664,0.003506,0.105349,0.09677,0.006112
T-101188-2,0.244454,0.030203,0.388989,1e-05,0.073656,1e-05,0.047903,0.064555,0.111454,0.038767
H-129489-2,0.244513,0.049375,0.417079,1e-05,0.06708,1e-05,0.00907,0.077906,0.134885,7.1e-05
Y-031398-2,0.244517,0.169907,0.299794,0.008867,0.061008,0.002717,0.050255,0.04438,0.110955,0.0076
M-000039-9,0.244523,0.116927,0.431112,1e-05,0.068679,3.3e-05,1e-05,0.014485,0.094058,0.030164
M-070212-7,0.244527,0.055969,0.400283,1e-05,0.069404,1e-05,0.022571,0.089913,0.117302,1e-05
Y-024774-3,0.244586,0.146643,0.111226,1e-05,0.056313,0.001448,0.08165,0.276539,0.053578,0.028007
O-020741-6,0.244633,0.136147,0.2812,0.003757,0.062443,1e-05,0.00296,0.179012,0.083668,0.006171
T-161920-6,0.244683,0.074506,0.307094,0.000145,0.05482,1e-05,0.030637,0.117932,0.140412,0.029762
V-045705-3,0.244692,0.062396,0.39224,0.006808,0.064059,0.000856,0.024814,0.029855,0.144172,0.030108
J-012123-6,0.24472,0.065407,0.332139,0.000116,0.060819,0.002473,0.019363,0.151603,0.118204,0.005156
L-067798-2,0.244722,1e-05,0.528643,1e-05,0.073244,1e-05,1e-05,1e-05,0.15333,1e-05
P-009204-9,0.244802,0.061268,0.36056,0.002881,0.055707,1e-05,0.031229,0.063107,0.14888,0.031555
J-148589-7,0.244863,0.040909,0.374859,0.000817,0.058134,0.001995,0.024444,0.109783,0.136817,0.00738
X-150926-7,0.244883,0.072657,0.279618,1e-05,0.060174,1e-05,0.105531,0.119661,0.11308,0.004376
V-089112-8,0.244972,0.10779,0.201246,0.003253,0.060774,1e-05,0.080998,0.225692,0.066656,0.008609
L-021260-5,0.244984,1e-05,0.505576,1e-05,0.072814,1e-05,1e-05,0.020369,0.146751,0.009466
W-026464-8,0.245,0.135123,0.300294,1.4e-05,0.056075,1e-05,0.033084,0.079,0.106758,0.044643
C-088057-7,0.245003,0.170665,0.240522,1e-05,0.060313,1e-05,1e-05,0.185228,0.098229,1e-05
C-046279-7,0.245025,0.144519,0.218144,0.000111,0.070582,0.002015,0.003657,0.226115,0.082936,0.006896
A-139166-4,0.245048,0.08133,0.245473,0.000946,0.063016,0.001079,0.077279,0.129272,0.107286,0.049271
L-072101-0,0.245055,1e-05,0.420923,0.00725,0.072653,1e-05,0.063033,4.3e-05,0.149577,0.041447
S-112365-3,0.245056,0.148015,0.230263,1e-05,0.058531,1e-05,0.101339,0.085163,0.111774,0.01984
F-099904-7,0.245062,0.146196,0.368402,1e-05,0.064006,0.001064,1e-05,0.048261,0.113212,0.013778
X-046904-0,0.245067,0.163893,0.260611,0.006832,0.064518,1e-05,0.044615,0.136778,0.077667,1e-05
M-141006-8,0.245068,0.058506,0.353588,0.000452,0.079106,1e-05,0.005601,0.15342,0.104239,1e-05
S-070533-7,0.245085,1e-05,0.337751,0.001046,0.068246,1e-05,0.091058,0.11462,0.139105,0.003069
Y-048354-5,0.245109,1e-05,0.39683,0.005872,0.058676,1e-05,1e-05,0.099925,0.145332,0.048225
H-049389-1,0.245111,0.021035,0.462499,1e-05,0.076914,0.00159,0.036822,0.009129,0.14688,1e-05
X-060773-1,0.245144,0.012618,0.427724,0.00223,0.076473,1e-05,0.018479,0.096995,0.120316,1e-05
T-072613-5,0.245178,0.034554,0.335639,1e-05,0.064227,1e-05,0.101077,0.103175,0.116119,1e-05
N-010921-6,0.245222,0.062068,0.338278,1e-05,0.065823,1e-05,0.037825,0.136985,0.113768,1e-05
F-067189-3,0.245237,0.268513,0.19893,0.000471,0.047582,1e-05,0.038083,0.140786,0.060379,1e-05
K-140311-2,0.245248,0.232804,0.041931,1e-05,0.058635,1e-05,0.029006,0.33524,0.057106,1e-05
U-133922-6,0.245256,0.29798,1e-05,1e-05,0.06293,0.004264,0.053524,0.303568,0.032448,1e-05
V-149223-0,0.245333,0.030794,0.362691,0.007225,0.049134,1e-05,0.042565,0.116773,0.132708,0.012768
E-133896-3,0.245352,0.132509,0.26596,0.0005,0.060684,1e-05,0.021783,0.176644,0.096547,1e-05
V-018327-8,0.245426,0.029308,0.393662,0.008432,0.056156,1e-05,0.033395,0.090606,0.142995,1e-05
N-043150-2,0.245439,1e-05,0.461405,0.000502,0.058571,1e-05,0.049201,1e-05,0.184841,1e-05
G-149972-3,0.245446,0.114487,0.21446,1e-05,0.052697,0.001799,0.037497,0.255381,0.075387,0.002835
HGDP00315,0.245453,1e-05,1e-05,1e-05,1e-05,1e-05,0.545258,1e-05,1e-05,0.209219
B-152892-8,0.245484,0.119891,0.168793,0.000773,0.058057,0.00571,0.093256,0.177775,0.124181,0.006079
U-126272-4,0.245533,0.087953,0.338939,0.001995,0.053253,1e-05,0.013961,0.120034,0.124375,0.013947
S-101295-5,0.245557,0.328631,0.111966,0.000259,0.052772,0.00712,1e-05,0.165986,0.061664,0.026036
G-106799-2,0.245578,0.043961,0.180606,1e-05,0.067028,1e-05,0.180638,0.153934,0.098258,0.029977
T-161533-7,0.245598,0.13967,0.164282,0.001679,0.06526,0.000406,0.044772,0.282343,0.044842,0.011148
C-133669-4,0.245662,0.200814,0.100872,0.000955,0.055497,1e-05,0.107831,0.204592,0.066775,0.016991
V-032079-7,0.245684,0.075455,0.357238,0.001496,0.055057,1e-05,0.041958,0.083202,0.138036,0.001864
D-081983-1,0.245709,0.13537,0.308047,0.014253,0.064854,0.000644,3.2e-05,0.080526,0.098096,0.052469
O-000068-8,0.245745,0.126371,0.300791,0.00126,0.060789,1e-05,0.008058,0.139065,0.1179,1e-05
X-155561-6,0.245793,0.004399,0.49835,0.001896,0.072393,1e-05,0.027884,1e-05,0.129391,0.019874
X-108482-1,0.245795,1e-05,0.462101,0.000348,0.069766,0.002696,1e-05,0.090887,0.128378,1e-05
I-061010-6,0.245822,0.06843,0.447626,0.001061,0.064538,1e-05,0.010082,0.023448,0.138974,1e-05
B-118548-9,0.245856,0.06301,0.393658,1.2e-05,0.061423,1e-05,0.077527,1e-05,0.131815,0.026679
C-143776-5,0.245865,0.130771,0.347446,1e-05,0.056127,1e-05,0.013678,0.076273,0.112331,0.01749
V-079320-9,0.245886,0.173508,0.29529,0.000708,0.057734,1e-05,0.005412,0.118893,0.100358,0.002201
P-125232-9,0.245961,1e-05,0.069192,1e-05,0.057526,0.00158,0.299155,0.199365,0.122403,0.004798
C-077833-4,0.245996,0.155128,0.186628,0.000639,0.05395,1e-05,0.088491,0.178631,0.090518,1e-05
Q-033064-7,0.245997,1e-05,0.160042,1e-05,0.074296,0.005482,0.27861,0.133212,0.102332,1e-05
S-003276-4,0.246003,1e-05,0.501844,1e-05,0.083488,0.00086,1e-05,0.019012,0.148752,1e-05
X-035087-7,0.246004,0.039524,0.407737,1e-05,0.070492,1.3e-05,1e-05,0.073676,0.133299,0.029234
W-074173-7,0.24601,0.033643,0.258065,1e-05,0.066842,0.001131,0.15305,0.108733,0.117771,0.014743
U-038081-6,0.246023,0.190243,0.301782,9.3e-05,0.055086,0.001851,1e-05,0.094908,0.103195,0.00681
W-029434-8,0.246031,0.004322,0.449807,0.00106,0.074089,1e-05,0.054263,0.014934,0.148977,0.006508
X-029750-8,0.246072,0.033173,0.437337,0.000581,0.058318,1e-05,1e-05,0.054933,0.155892,0.013674
E-148485-7,0.246077,0.203538,0.110065,1e-05,0.052255,1e-05,0.009219,0.252996,0.077169,0.048661
X-126086-9,0.246078,0.331825,0.108811,1e-05,0.051618,0.009003,0.067982,0.146678,0.037986,1e-05
HGDP01398,0.246081,1e-05,1e-05,1e-05,1e-05,1e-05,0.037671,0.106958,0.007348,0.601892
Y-019347-5,0.246082,0.03332,0.474503,1e-05,0.058855,0.001314,1e-05,0.002589,0.150364,0.032953
R-009152-0,0.246107,0.104829,0.358675,7.1e-05,0.05724,0.002119,0.002749,0.073937,0.122571,0.031701
A-081548-3,0.246123,0.027216,0.380115,0.000424,0.064781,0.002283,0.05504,0.084834,0.139174,1e-05
L-014024-4,0.246155,1e-05,0.33734,1e-05,0.066463,1e-05,0.076033,0.151741,0.115995,0.006242
L-151031-3,0.246196,0.157181,0.315681,1e-05,0.056016,1e-05,1e-05,0.097491,0.098333,0.029073
D-138584-9,0.246205,0.126351,0.172509,1.9e-05,0.064625,1e-05,0.023598,0.262838,0.067635,0.036212
Y-158082-9,0.246223,0.104603,0.264447,0.008323,0.065992,0.000896,0.034387,0.155196,0.074196,0.045737
S-129141-8,0.246251,0.161897,0.21097,0.003512,0.05439,1e-05,0.044981,0.19548,0.082501,1e-05
U-116822-9,0.246278,0.104501,0.139075,1e-05,0.067194,1e-05,0.151717,0.21406,0.064254,0.0129
P-021444-5,0.246285,0.01763,0.429349,1e-05,0.067903,1e-05,0.04387,0.032447,0.140128,0.022367
