IND,0,1,2
W-017941-7,0.553738,0.119022,0.32724
LP6005592-DNA_B02,0.5539,0.037766,0.408334
NA19771,0.554281,0.044643,0.401077
B-149139-9,0.555793,0.114238,0.32997
E-137766-4,0.556936,0.11989,0.323174
LP6005443-DNA_C03,0.559427,1e-05,0.440563
HGDP00130,0.560943,0.411897,0.027161
A-116927-7,0.561199,0.121609,0.317192
NA19776,0.561701,0.091282,0.347016
NA19795,0.56228,0.059292,0.378428
HG01063,0.56269,0.337825,0.099485
HG02253,0.563694,0.010463,0.425844
HG01464,0.564178,0.183895,0.251927
NA19661,0.565164,0.045194,0.389642
V-038280-4,0.566952,0.120632,0.312416
NA19752,0.567352,0.030632,0.402016
V-061149-3,0.567602,0.129661,0.302737
HGDP01298,0.568323,1e-05,0.431667
A-055097-2,0.568393,0.168242,0.263365
B-125577-9,0.568954,0.11423,0.316817
NA19774,0.569198,0.051969,0.378833
LP6005443-DNA_G04,0.570977,1e-05,0.429013
O-111191-3,0.572149,0.109242,0.318609
Y-095514-8,0.572231,0.119723,0.308046
U-143183-2,0.572482,0.106334,0.321185
HG01494,0.574154,0.095118,0.330729
NA19722,0.575347,0.04807,0.376583
O-122162-1,0.575353,0.122482,0.302164
HG01495,0.577476,0.116856,0.305667
L-040601-8,0.577487,0.099719,0.322794
NA19782,0.578692,0.0631,0.358208
HG01363,0.578884,0.166226,0.25489
W-022189-6,0.578992,0.157512,0.263496
NA19670,0.580392,0.050374,0.369234
J-078767-4,0.582023,0.121848,0.296129
HG01272,0.582804,0.176571,0.240625
NA19789,0.583661,0.064826,0.351513
X-081824-7,0.584655,0.118877,0.296468
Q-053422-3,0.585353,0.115476,0.299171
NA19777,0.585418,0.083828,0.330754
D-139439-5,0.585865,0.119381,0.294754
HGDP00100,0.589178,1e-05,0.410812
N-125212-1,0.594253,0.111082,0.294665
P-004137-7,0.598551,0.115427,0.286021
NA19682,0.598621,0.01941,0.381969
V-041709-9,0.600184,0.120502,0.279314
HGDP00104,0.600658,1e-05,0.399332
D-098930-3,0.602597,0.122807,0.274597
HG01139,0.603417,0.172375,0.224208
Q-020914-9,0.605753,0.103519,0.290728
HG01577,0.606764,0.057555,0.335682
A-072692-9,0.606851,0.110789,0.282361
X-048731-5,0.60782,0.145183,0.246997
J-013140-9,0.609036,0.117249,0.273715
HG03800,0.609919,1e-05,0.390071
HG01254,0.612237,0.16263,0.225133
Q-058210-7,0.613396,0.106384,0.280219
HGDP01261,0.613494,0.386496,1e-05
NA19719,0.616534,0.059494,0.323972
HG01566,0.618273,0.013402,0.368325
X-139901-4,0.619315,0.11775,0.262935
F-094576-9,0.62043,0.12473,0.254839
NA19770,0.621796,0.054182,0.324022
HG01188,0.621866,0.210216,0.167918
W-008437-7,0.623805,0.108213,0.267983
X-062537-9,0.62584,0.108876,0.265285
W-155803-2,0.627423,0.107167,0.265409
NA19749,0.627557,0.038149,0.334294
F-069529-9,0.628803,0.111103,0.260094
L-113114-3,0.629436,0.102442,0.268122
F-069727-9,0.631093,0.129551,0.239356
HG01350,0.63186,0.069383,0.298757
HG01187,0.6322,0.172339,0.19546
X-035861-5,0.632579,0.108427,0.258994
B-118980-3,0.632816,0.115803,0.25138
HG04161,0.633145,1e-05,0.366845
K-125110-7,0.633538,0.12034,0.246122
HG03796,0.633602,1e-05,0.366388
T-016228-0,0.633953,0.101884,0.264163
A-064907-2,0.633964,0.100895,0.265141
P-121713-3,0.635767,0.102638,0.261596
HG01375,0.636136,0.135771,0.228094
HG01260,0.637065,0.122879,0.240057
HG01124,0.637424,0.130467,0.23211
C-069634-6,0.637553,0.103739,0.258708
HG04140,0.637759,1e-05,0.362231
S-105561-6,0.639421,0.109633,0.250946
K-140041-5,0.639688,0.102544,0.257768
U-095006-5,0.643252,0.09361,0.263137
P-113028-6,0.643716,0.130032,0.226252
HG04162,0.644464,1e-05,0.355526
HG01456,0.64467,0.051863,0.303467
NA19764,0.645052,0.051747,0.303201
S-122724-9,0.645415,0.097919,0.256667
F-045598-2,0.645789,0.101022,0.253189
A-045818-4,0.645789,0.099979,0.254231
HG03931,0.649852,1e-05,0.350138
HG03926,0.652032,1e-05,0.347958
D-083936-8,0.652406,0.110466,0.237128
HG03814,0.652592,1e-05,0.347398
U-013772-0,0.65301,0.114029,0.232961
HG01455,0.653144,0.037652,0.309204
HG03815,0.654019,1e-05,0.345971
L-106301-5,0.655174,0.091129,0.253697
HG01365,0.655374,0.136741,0.207885
S-085050-4,0.655562,0.10833,0.236108
HG03830,0.656066,1e-05,0.343924
P-146112-8,0.65689,0.095136,0.247975
H-064599-7,0.657071,0.117328,0.2256
HG03607,0.657552,1e-05,0.342438
HG01440,0.65808,0.168428,0.173492
HG04195,0.659142,1e-05,0.340848
HG03824,0.65922,1e-05,0.34077
HG03829,0.659539,1e-05,0.340451
HG03910,0.659566,1e-05,0.340424
HG01308,0.660049,0.230569,0.109382
HG03595,0.660071,1e-05,0.339919
U-010478-7,0.66021,0.091123,0.248667
HG03917,0.660685,1e-05,0.339305
HG01459,0.660805,0.035963,0.303232
HG01051,0.660894,0.202806,0.1363
HG04146,0.661273,1e-05,0.338717
HG01348,0.661332,0.04074,0.297928
HG01052,0.661457,0.205725,0.132818
HG01344,0.661621,0.032022,0.306357
HG03808,0.661769,1e-05,0.338221
HG04131,0.662633,1e-05,0.337357
HG01441,0.663462,0.018103,0.318434
HG01092,0.664472,0.24358,0.091948
A-079235-0,0.664542,0.087642,0.247816
HG03603,0.665829,1e-05,0.334161
R-006830-5,0.66592,0.094673,0.239407
HG04158,0.666167,1e-05,0.333823
HG04152,0.666295,1e-05,0.333695
HG03922,0.666385,1e-05,0.333605
LP6005519-DNA_A05,0.666546,1e-05,0.333444
HG03593,0.667633,1e-05,0.332357
HG01377,0.668053,0.097891,0.234056
N-133105-8,0.668147,0.090707,0.241146
X-106538-4,0.668393,0.092885,0.238722
HG04183,0.668411,1e-05,0.331579
HG03833,0.668508,1e-05,0.331482
HG01190,0.668531,0.157783,0.173686
HG04177,0.668583,1e-05,0.331407
HG03585,0.668677,1e-05,0.331313
HG04171,0.669298,1e-05,0.330692
HG04155,0.669383,1e-05,0.330607
Y-134556-2,0.669576,0.094934,0.23549
Q-063025-3,0.669694,0.090878,0.239428
C-097138-4,0.669875,0.089501,0.240623
HG01497,0.670213,0.043631,0.286156
HG01167,0.671368,0.222434,0.106198
H-046995-9,0.671803,0.10514,0.223056
R-013526-1,0.672071,0.115361,0.212568
HG01378,0.67244,0.039975,0.287585
HG03916,0.672898,1e-05,0.327092
HG03594,0.673069,1e-05,0.326921
O-021443-7,0.673359,0.093562,0.23308
HG03914,0.673608,1e-05,0.326382
V-038604-6,0.674429,0.099445,0.226125
HG00553,0.674794,0.175599,0.149607
HG03905,0.674794,1e-05,0.325196
HG03812,0.674814,1e-05,0.325176
HG01077,0.675238,0.191684,0.133077
HG04156,0.676078,1e-05,0.323912
HG04153,0.676108,1e-05,0.323882
HG04189,0.676199,1e-05,0.323791
HG04182,0.676283,1e-05,0.323707
HG04134,0.67635,1e-05,0.32364
HG03611,0.676863,1e-05,0.323127
A-158390-6,0.677732,0.093028,0.22924
Z-017827-9,0.677748,0.091876,0.230376
W-018391-3,0.677949,0.09976,0.222291
HG01286,0.678466,0.222247,0.099287
HG03832,0.678551,1e-05,0.321439
HG04176,0.678596,1e-05,0.321394
HG03937,0.679213,1e-05,0.320777
HG03805,0.680702,1e-05,0.319288
U-135326-8,0.680767,0.102882,0.216352
HG03598,0.680914,1e-05,0.319076
HG01250,0.681545,0.07797,0.240485
HG04173,0.68187,1e-05,0.31812
HG03928,0.682216,1e-05,0.317774
HG01247,0.683017,0.190737,0.126246
HG03821,0.683242,1e-05,0.316748
HG03809,0.683428,1e-05,0.316562
HG03925,0.683564,1e-05,0.316426
HG03908,0.684068,1e-05,0.315922
HG03913,0.684459,1e-05,0.315531
D-046685-6,0.684645,0.098191,0.217164
HG04159,0.684883,1e-05,0.315107
HG01444,0.684929,0.089586,0.225485
HG01498,0.684932,0.0482,0.266868
HG03604,0.685062,1e-05,0.314928
HG04188,0.685206,1e-05,0.314784
HG01396,0.685629,0.162395,0.151977
HG03012,0.685758,1e-05,0.314232
R-100736-0,0.685873,0.099424,0.214703
F-099067-3,0.686083,0.090863,0.223054
HG03907,0.686306,1e-05,0.313684
HG03803,0.686558,1e-05,0.313432
HG03823,0.68679,1e-05,0.3132
NA19773,0.686991,0.025711,0.287298
HG03826,0.687191,0.003601,0.309208
HG03934,0.688059,1e-05,0.311931
F-079474-4,0.688099,0.089825,0.222076
HG04164,0.688186,1e-05,0.311804
HG04141,0.688218,1e-05,0.311772
T-151660-0,0.689598,0.087606,0.222796
HG03616,0.68983,1e-05,0.31016
Z-139804-0,0.689992,0.096419,0.213589
HG03589,0.690431,1e-05,0.309559
HG01049,0.690554,0.226237,0.083209
HGDP01274,0.690572,0.309418,1e-05
P-062043-6,0.690917,0.088843,0.220241
HG04180,0.691191,1e-05,0.308799
W-045418-2,0.691208,0.09016,0.218632
HG01082,0.691314,0.188076,0.12061
HG03743,0.691615,1e-05,0.308375
Z-049633-2,0.691823,0.098462,0.209715
O-013820-7,0.692441,0.085762,0.221797
HG03802,0.692999,1e-05,0.306991
HG03920,0.693022,1e-05,0.306968
HG03856,0.693024,1e-05,0.306966
HG01161,0.69341,0.178019,0.12857
HG03615,0.693533,1e-05,0.306457
T-104554-2,0.693765,0.081137,0.225098
J-088784-6,0.693789,0.082069,0.224143
HG04194,0.694562,1e-05,0.305428
HG03817,0.696074,1e-05,0.303916
NA19792,0.696698,0.055661,0.247641
HG01431,0.696856,0.10252,0.200624
HG01486,0.697596,0.034191,0.268213
HG01393,0.698229,0.200298,0.101474
T-013906-5,0.698407,0.08598,0.215613
HG03770,0.699085,1e-05,0.300905
NA19780,0.699676,0.029587,0.270737
X-108059-8,0.699858,0.090215,0.209927
R-102095-8,0.700548,0.10145,0.198001
HGDP00129,0.700891,0.000608,0.2985
HG01107,0.702762,0.213288,0.08395
H-158289-1,0.703718,0.079099,0.217183
HG03902,0.703758,1e-05,0.296232
HG01366,0.705469,0.098375,0.196156
HG01362,0.705776,0.116003,0.178221
Q-032137-3,0.705784,0.084057,0.210158
HG03911,0.705814,1e-05,0.294176
HG03009,0.705978,1e-05,0.294012
NA19725,0.706094,0.036025,0.257881
Y-137148-4,0.706248,0.105459,0.188293
U-040664-6,0.707535,0.087684,0.204781
HG01402,0.707698,0.156985,0.135317
HG01403,0.709594,0.162802,0.127604
N-013153-2,0.710077,0.104815,0.185108
NA19669,0.710657,0.022088,0.267255
HG03977,0.710774,1e-05,0.289216
C-008893-1,0.711,0.099662,0.189338
M-078689-0,0.711124,0.098701,0.190175
HG01392,0.711427,0.155365,0.133208
Q-131380-8,0.711715,0.102708,0.185577
NA19658,0.712638,0.023734,0.263628
O-142025-7,0.712827,0.076223,0.21095
HG04227,0.713291,1e-05,0.286699
HG04061,0.713333,1e-05,0.286657
F-082948-4,0.713363,0.081827,0.20481
HG03007,0.714063,1e-05,0.285927
Z-154582-3,0.71414,0.089027,0.196832
Q-030670-5,0.714476,0.079034,0.20649
HGDP00013,0.71458,0.254071,0.031349
LP6005443-DNA_E05,0.715223,1e-05,0.284767
D-098624-2,0.715788,0.088873,0.195338
NA19655,0.716059,0.043378,0.240563
U-134255-0,0.716232,0.078257,0.205512
HG03757,0.716507,1e-05,0.283483
W-071194-6,0.717365,0.097337,0.185298
HG01171,0.717483,0.181479,0.101038
HG01125,0.717835,0.088848,0.193317
D-066197-7,0.717925,0.08764,0.194434
HG01277,0.718314,0.011728,0.269959
HG01136,0.718659,0.079093,0.202248
HG03730,0.719651,1e-05,0.280339
HG01137,0.71966,0.023311,0.257029
HG03006,0.720555,1e-05,0.279435
HG03867,0.720589,1e-05,0.279401
P-133206-4,0.720857,0.084076,0.195067
HG01398,0.722151,0.159514,0.118334
HG04062,0.722783,1e-05,0.277207
K-094797-1,0.723907,0.075439,0.200654
HG01372,0.724359,0.037161,0.23848
M-085898-8,0.724545,0.103542,0.171912
A-072377-7,0.724773,0.078641,0.196587
A-109349-2,0.725118,0.087272,0.187611
I-077947-3,0.725429,0.092612,0.181959
Y-142098-4,0.725437,0.089429,0.185134
HG01413,0.725489,0.127794,0.146717
HG03985,0.725902,1e-05,0.274088
LP6005519-DNA_D05,0.725905,1e-05,0.274085
HG03684,0.725937,1e-05,0.274053
NA19779,0.7263,0.037632,0.236068
H-068739-5,0.726429,0.067634,0.205937
HG01134,0.726969,0.114054,0.158976
HG03793,0.727731,1e-05,0.272259
HG03600,0.727795,1e-05,0.272195
Q-110482-7,0.727822,0.077332,0.194846
HG01356,0.728601,0.052278,0.219121
HG03941,0.729174,1e-05,0.270816
B-108378-2,0.730234,0.079909,0.189857
HG01305,0.730416,0.146228,0.123356
Q-136132-8,0.73061,0.087705,0.181685
HGDP01257,0.731068,0.268922,1e-05
HG01198,0.731695,0.167903,0.100402
F-020012-1,0.732186,0.088231,0.179583
HG04014,0.732235,1e-05,0.267755
LP6005519-DNA_B04,0.733069,1e-05,0.266921
K-140050-6,0.733595,0.073065,0.19334
NA19794,0.733891,0.030045,0.236064
LP6005519-DNA_C05,0.733977,1e-05,0.266013
O-155012-9,0.735035,0.080943,0.184022
Y-007539-2,0.735111,0.0826,0.18229
HG03965,0.735284,1e-05,0.264706
HG03858,0.735333,1e-05,0.264657
U-135173-3,0.736295,0.077815,0.18589
C-077158-6,0.736537,0.079686,0.183777
HG01271,0.736742,0.071017,0.192241
R-034712-1,0.73676,0.083709,0.179532
HG01101,0.736849,0.142361,0.12079
HG01121,0.737427,0.042014,0.220559
HG03642,0.737457,1e-05,0.262533
NA19676,0.737621,0.030788,0.231591
U-108056-4,0.737897,0.083489,0.178614
V-109353-3,0.737942,0.065752,0.196306
LP6005519-DNA_E04,0.738153,1e-05,0.261837
N-007501-1,0.73821,0.082928,0.178862
W-123745-4,0.738287,0.070743,0.190969
HG04144,0.739032,1e-05,0.260958
HG03771,0.739291,1e-05,0.260699
HG03940,0.739719,1e-05,0.260271
U-038522-0,0.739771,0.058599,0.20163
R-021635-0,0.74037,0.073374,0.186257
LP6005619-DNA_C01,0.740809,0.259181,1e-05
J-012303-4,0.740824,0.079672,0.179503
HG03978,0.741147,1e-05,0.258843
HG00743,0.741552,0.084833,0.173615
P-144204-5,0.742266,0.08079,0.176944
HG04006,0.742611,1e-05,0.257379
LP6005519-DNA_H04,0.742634,1e-05,0.257356
W-144652-6,0.743245,0.073918,0.182836
HG03686,0.743919,1e-05,0.256071
V-146190-4,0.743999,0.086868,0.169133
HG04186,0.74448,1e-05,0.25551
HG00638,0.744687,0.157924,0.097388
HG01086,0.74472,0.121142,0.134139
HG01089,0.74487,0.148235,0.106896
LP6005519-DNA_F04,0.745079,1e-05,0.254911
M-020604-6,0.745249,0.072481,0.18227
W-047254-8,0.745324,0.073757,0.180919
NA19651,0.745971,0.056142,0.197887
U-111926-4,0.746478,0.07267,0.180852
Y-080961-8,0.746533,0.062506,0.190962
HG01488,0.74714,0.151519,0.101341
HG01447,0.747666,0.065676,0.186658
NA19750,0.74771,0.033659,0.218631
A-116477-2,0.748029,0.084548,0.167424
R-160235-0,0.748195,0.086775,0.16503
HG03990,0.748304,1e-05,0.251686
P-033513-4,0.748372,0.078519,0.173109
HG01064,0.748783,0.163056,0.088161
R-080702-6,0.749223,0.069367,0.18141
HG03741,0.749242,1e-05,0.250748
HG01079,0.749329,0.157028,0.093643
HG04100,0.749563,1e-05,0.250427
HG01088,0.749629,0.175289,0.075082
HG04185,0.749789,1e-05,0.250201
HG01131,0.749911,0.057189,0.1929
S-009243-7,0.750283,0.076987,0.172729
HG04039,0.750613,1e-05,0.249377
S-108126-5,0.75063,0.074729,0.174641
W-035950-6,0.750817,0.080748,0.168434
HGDP01276,0.75082,0.24917,1e-05
HG01102,0.751217,0.163942,0.08484
HG01269,0.751432,0.062244,0.186324
HG03787,0.751658,1e-05,0.248332
HG03744,0.751731,1e-05,0.248259
HG04023,0.751763,1e-05,0.248227
HG01414,0.751847,0.129534,0.118619
HGDP01260,0.751946,0.248044,1e-05
HG01130,0.752646,0.058852,0.188503
R-143603-0,0.752745,0.073311,0.173944
LP6005519-DNA_G04,0.753035,1e-05,0.246955
HG03947,0.753147,1e-05,0.246843
HGDP00150,0.753456,0.220178,0.026366
HGDP01259,0.753504,0.246486,1e-05
V-015618-4,0.753722,0.07329,0.172988
HG03857,0.753883,1e-05,0.246107
HG04054,0.754545,1e-05,0.245445
HG01303,0.75478,0.113863,0.131357
HG03846,0.75482,1e-05,0.24517
HG04229,0.754917,1e-05,0.245073
HGDP01262,0.755005,0.244985,1e-05
HG03691,0.755374,1e-05,0.244616
HG03694,0.755399,0.001164,0.243437
HG03894,0.755522,0.004135,0.240343
R-130652-2,0.755869,0.076115,0.168016
HG04047,0.756218,1e-05,0.243772
HG04001,0.756505,1e-05,0.243485
HG03720,0.756541,1e-05,0.243449
HG04038,0.75655,1e-05,0.24344
G-077639-6,0.756626,0.085123,0.15825
HG03692,0.75677,1e-05,0.24322
HG03753,0.756785,1e-05,0.243205
HG03999,0.757305,1e-05,0.242685
N-075100-9,0.757314,0.069408,0.173278
NA19652,0.757716,0.039915,0.202368
P-071412-2,0.757856,0.072548,0.169596
HG00734,0.758074,0.100868,0.141058
HG03838,0.758098,1e-05,0.241892
HG03896,0.758413,1e-05,0.241577
HG04210,0.758453,1e-05,0.241537
HG03736,0.758675,1e-05,0.241315
HG03762,0.75882,0.003289,0.237891
B-075609-1,0.758858,0.078741,0.162401
HG04222,0.759143,1e-05,0.240847
HG03950,0.759209,1e-05,0.240781
HG04094,0.759239,1e-05,0.240751
HG03722,0.759454,1e-05,0.240536
HG04026,0.759456,1e-05,0.240534
HG03740,0.759662,1e-05,0.240328
HGDP01269,0.759738,0.240252,1e-05
HG03742,0.759741,1e-05,0.240249
HG03745,0.759792,1e-05,0.240198
T-043129-7,0.760099,0.067453,0.172448
A-119537-1,0.760135,0.069077,0.170788
HG03685,0.760138,1e-05,0.239852
HG01140,0.760174,0.041604,0.198222
HG03963,0.760257,1e-05,0.239733
HG01302,0.760646,0.105368,0.133986
HG03645,0.760681,1e-05,0.239309
HG01080,0.760848,0.08661,0.152542
HG03778,0.761086,1e-05,0.238904
HG03718,0.761291,1e-05,0.238699
HG03844,0.76149,1e-05,0.2385
E-159735-3,0.762102,0.073478,0.16442
HG00637,0.762269,0.144485,0.093246
HG04033,0.762425,1e-05,0.237565
F-119758-3,0.762489,0.080675,0.156836
HG03697,0.762955,1e-05,0.237035
HG03717,0.763027,1e-05,0.236963
HG02728,0.763231,1e-05,0.236759
NA19684,0.763377,0.010398,0.226226
LP6005592-DNA_D01,0.763939,1e-05,0.236051
HG03693,0.763982,1e-05,0.236008
LP6005519-DNA_C04,0.763995,1e-05,0.235995
G-069449-9,0.764168,0.06335,0.172482
T-029332-4,0.76478,0.075148,0.160072
W-128911-6,0.764945,0.082639,0.152416
HG03689,0.765287,1e-05,0.234703
HGDP00407,0.765404,1e-05,0.234586
HG01113,0.76541,0.010036,0.224554
HGDP01256,0.765851,0.234139,1e-05
Y-129345-6,0.765902,0.069114,0.164984
HG01357,0.765988,0.015733,0.218279
HG01182,0.766162,0.121841,0.111996
Z-110986-9,0.766366,0.090817,0.142818
HG03695,0.766411,1e-05,0.233579
B-094527-2,0.766459,0.072879,0.160662
HGDP00376,0.766474,1e-05,0.233516
HG03874,0.76654,0.002563,0.230897
T-042607-4,0.76671,0.078969,0.154321
V-051393-8,0.766715,0.082913,0.150372
O-161141-8,0.766725,0.057042,0.176233
HG03696,0.766737,1e-05,0.233253
B-099117-6,0.766751,0.081129,0.15212
HG03773,0.76682,1e-05,0.23317
X-109418-5,0.766889,0.069196,0.163915
V-119217-9,0.7669,0.081541,0.151558
HG03772,0.766925,1e-05,0.233065
HG03944,0.766928,1e-05,0.233062
HG04042,0.76695,1e-05,0.23304
HG03991,0.767102,1e-05,0.232888
Y-043395-4,0.767117,0.073048,0.159834
HG03885,0.767192,1e-05,0.232798
HG03949,0.767281,1e-05,0.232709
HG03667,0.767567,1e-05,0.232423
HG03673,0.767662,1e-05,0.232328
HG03960,0.767701,1e-05,0.232289
S-132264-3,0.767717,0.068898,0.163385
HG03943,0.767912,1e-05,0.232078
HG03890,0.768058,1e-05,0.231932
HG01360,0.768124,0.063782,0.168094
HG02786,0.768198,1e-05,0.231792
HG03895,0.76828,1e-05,0.23171
HGDP01253,0.768293,0.231697,1e-05
HG01412,0.76832,0.082263,0.149416
HG03998,0.768538,1e-05,0.231452
S-116370-8,0.768627,0.073989,0.157384
HG04029,0.76871,1e-05,0.23128
HG04035,0.768961,1e-05,0.231029
HG03873,0.769216,1e-05,0.230774
HG03989,0.769256,1e-05,0.230734
HG03953,0.769325,1e-05,0.230665
HG04238,0.769325,1e-05,0.230665
HG03755,0.769399,1e-05,0.230591
U-022187-0,0.769523,0.087087,0.14339
R-101537-1,0.769606,0.069118,0.161276
HG03861,0.770323,1e-05,0.229667
A-083762-7,0.770409,0.071224,0.158368
HG03698,0.770469,1e-05,0.229521
HG03644,0.770522,1e-05,0.229468
HG03995,0.770615,1e-05,0.229375
HG03986,0.77066,1e-05,0.22933
HG03663,0.771072,1e-05,0.228918
U-084503-4,0.771154,0.083162,0.145684
Y-160890-2,0.771201,0.059945,0.168854
HG03760,0.771222,1e-05,0.228768
HG03785,0.771278,1e-05,0.228712
LP6005619-DNA_B01,0.771283,0.228707,1e-05
HG04075,0.771329,1e-05,0.228661
HG04076,0.771338,1e-05,0.228652
HG03976,0.771476,1e-05,0.228514
HGDP01277,0.771525,0.228465,1e-05
HG03643,0.77156,1e-05,0.22843
HG04099,0.771746,1e-05,0.228244
HG03733,0.771786,1e-05,0.228204
HG02725,0.772015,1e-05,0.227975
T-058060-6,0.772407,0.080921,0.146671
HG03951,0.772496,1e-05,0.227494
HG04216,0.772717,1e-05,0.227273
HG01058,0.772899,0.11422,0.112881
HG03754,0.772956,1e-05,0.227034
LP6005519-DNA_A04,0.773031,1e-05,0.226959
HG03898,0.773178,1e-05,0.226812
HG03884,0.773257,1e-05,0.226733
NA20897,0.773374,1e-05,0.226616
HG03015,0.773384,1e-05,0.226606
D-097373-6,0.773478,0.063244,0.163278
HG04015,0.77358,1e-05,0.22641
HG01183,0.773648,0.115984,0.110368
O-026600-8,0.773703,0.073465,0.152832
HG03750,0.773792,1e-05,0.226198
HG04025,0.773869,1e-05,0.226121
HG01359,0.773961,0.041393,0.184646
HGDP00341,0.774124,1e-05,0.225866
O-011048-7,0.774185,0.081558,0.144257
HG03854,0.774286,1e-05,0.225704
HG01351,0.774588,0.012819,0.212593
HG03779,0.774606,1e-05,0.225384
HG03690,0.774664,1e-05,0.225326
U-062192-1,0.774836,0.081181,0.143983
HG04070,0.775051,1e-05,0.224939
L-002810-1,0.775241,0.070841,0.153917
HG03836,0.775312,1e-05,0.224678
HG03849,0.77537,1e-05,0.22462
S-118143-7,0.775375,0.057395,0.16723
HG03687,0.775504,1e-05,0.224486
HG02789,0.775587,1e-05,0.224403
HG04063,0.775651,1e-05,0.224339
HG03899,0.775809,1e-05,0.224181
HG03705,0.775812,1e-05,0.224178
S-093006-7,0.775815,0.075738,0.148447
HG01148,0.776015,0.049466,0.174519
K-076887-2,0.776061,0.094231,0.129708
HG03681,0.776173,1e-05,0.223817
HG04106,0.776369,1e-05,0.223621
LP6005519-DNA_D04,0.776454,1e-05,0.223536
HG03900,0.77654,1e-05,0.22345
HG01384,0.77656,0.056099,0.167341
HG01257,0.77661,0.012116,0.211274
HG03848,0.776797,1e-05,0.223193
HG01326,0.777477,0.09574,0.126784
C-049483-1,0.777775,0.056359,0.165866
HG02793,0.778057,1e-05,0.221933
HG03886,0.778153,1e-05,0.221837
HG04239,0.778189,1e-05,0.221801
HG01191,0.778535,0.087605,0.13386
HG03837,0.778597,1e-05,0.221393
HG04096,0.778718,1e-05,0.221272
HG03680,0.778725,1e-05,0.221265
HG03784,0.778873,1e-05,0.221117
HG03752,0.779036,1e-05,0.220954
HG03850,0.779118,1e-05,0.220872
HGDP01268,0.779172,0.220818,1e-05
HG03866,0.779296,1e-05,0.220694
HGDP01266,0.779306,0.220684,1e-05
HG04235,0.779415,1e-05,0.220575
HG03851,0.779475,1e-05,0.220515
HG01550,0.779619,0.055157,0.165224
HG01284,0.779641,0.062722,0.157636
HGDP01267,0.779802,0.220188,1e-05
HG02727,0.77985,1e-05,0.22014
B-046908-2,0.779958,0.082512,0.13753
HG02687,0.779991,1e-05,0.219999
HG04202,0.780009,1e-05,0.219981
R-013535-2,0.780138,0.075658,0.144203
U-043634-6,0.780282,0.067625,0.152094
HG03019,0.780381,1e-05,0.219609
HG03646,0.780498,1e-05,0.219492
HG03919,0.780562,1e-05,0.219428
HG01170,0.780623,0.108777,0.110601
HG01323,0.780741,0.11044,0.108819
HG02787,0.780854,1e-05,0.219136
HG04017,0.780973,1e-05,0.219017
HG04098,0.781288,1e-05,0.218702
HG03640,0.781418,1e-05,0.218572
HG04020,0.781505,1e-05,0.218485
HG01110,0.781513,0.119445,0.099042
HGDP01275,0.781525,0.218465,1e-05
HG03756,0.78211,1e-05,0.21788
HG03711,0.782294,1e-05,0.217696
HG02775,0.782408,1e-05,0.217582
HG03781,0.782636,1e-05,0.217354
HG03709,0.782792,1e-05,0.217198
HG03738,0.782851,1e-05,0.217139
NA19678,0.782866,0.068364,0.14877
Z-029581-7,0.782968,0.069458,0.147574
HG02792,0.783165,1e-05,0.216825
HG04107,0.783235,1e-05,0.216755
HGDP01254,0.78331,0.21668,1e-05
HG04056,0.783571,1e-05,0.216419
X-073724-9,0.783662,0.059377,0.156961
HG03660,0.783709,1e-05,0.216281
HG01251,0.783952,0.024062,0.191986
HG03945,0.783968,1e-05,0.216022
HG01345,0.783978,0.050362,0.16566
HG04118,0.784,1e-05,0.21599
HGDP01279,0.784007,0.215983,1e-05
HGDP01265,0.784047,0.215943,1e-05
HG04022,0.784122,1e-05,0.215868
HG01122,0.784297,0.061999,0.153705
O-022820-6,0.784497,0.06619,0.149313
Z-076741-0,0.784499,0.103948,0.111553
HG03786,0.784551,1e-05,0.215439
HG04209,0.78479,1e-05,0.2152
HGDP00057,0.784893,0.180746,0.034361
HG01281,0.784972,0.023151,0.191877
HGDP00173,0.785073,0.138778,0.07615
HG04059,0.785275,1e-05,0.214715
LP6005519-DNA_B05,0.785698,1e-05,0.214292
HG01280,0.785728,0.019963,0.194309
W-034528-2,0.785921,0.069463,0.144616
